t_ns,kind,dx,dy
149167591989600,m,-7,-5
149167599983100,m,-6,-4
149167607991700,m,-9,-7
149167616017400,m,-8,-6
149167623959900,m,-9,-6
149167631961300,m,-10,-7
149167639970300,m,-10,-6
149167647934200,m,-12,-7
149167655951200,m,-13,-8
149167663958900,m,-14,-9
149167671950100,m,-15,-8
149167679944900,m,-15,-7
149167687982600,m,-13,-7
149167695945100,m,-11,-6
149167703968100,m,-10,-5
149167711956800,m,-7,-3
149167719987700,m,-7,-2
149167727943900,m,-5,-2
149167737982600,m,-4,-1
149167746951300,m,-5,-1
149167751953100,m,-3,-1
149167759993600,m,-3,0
149167767988700,m,-4,-1
149167776984800,m,-4,-2
149167783977800,m,-3,-2
149167791973100,m,-2,-3
149167800962700,m,-4,-6
149167808012600,m,-3,-7
149167815946000,m,-4,-7
149167823946300,m,-4,-8
149167831959800,m,-5,-9
149167839957300,m,-6,-9
149167847958200,m,-6,-9
149167856996800,m,-5,-7
149167863094400,m,-5,-7
149167871939600,m,-6,-8
149167879992000,m,-4,-6
149167888000800,m,-8,-11
149167895999700,m,-6,-10
149167903300800,m,-7,-12
149167912033300,m,-7,-17
149167919970900,m,-7,-17
149167927955700,m,-5,-16
149167936000500,m,-5,-13
149167943967100,m,-4,-8
149168000062200,m,-1,-2
149168143272900,m,1,0
149168157981500,m,10,3
149168163988500,m,10,2
149168171927400,m,11,2
149168179947300,m,14,3
149168188051400,m,10,1
149168207040400,m,7,1
149168253009900,m,0,1
149168551021400,m,0,1
149168566022300,m,-1,4
149168572993500,m,-1,2
149168584039300,m,-1,3
149168591063200,m,0,2
149168600998900,m,-1,2
149168610006700,m,0,2
149168623003700,m,-1,2
149168633008500,m,0,1
149168654012400,m,0,2
149168683011900,m,0,1
149168702136900,m,0,1
149168712008900,m,0,1
149168726149600,m,0,5
149168730066400,m,0,2
149168741044400,m,3,7
149168746939500,m,3,5
149168754971100,m,3,5
149168762955400,m,6,8
149168770004100,m,3,3
149168778236700,m,11,11
149168791021200,m,1,1
149169131106000,m,0,-1
149169147047800,m,0,-3
149169161020100,m,-1,-3
149169167107500,m,0,-1
149169182981700,m,0,-4
149169196002000,m,-1,-3
149169196935200,m,0,-1
149169242115300,m,0,-1
149169243952300,m,0,-1
149169250964200,m,0,-1
149169413949900,m,0,-1
149169425067300,m,0,-1
149169455018200,m,-1,0
149170674099500,m,-1,0
149170690042900,m,-12,1
149170697998300,m,-10,1
149170705928000,m,-8,0
149170713961700,m,-9,0
149170721965000,m,-10,0
149170730951200,m,-12,0
149170737950300,m,-10,0
149170745961100,m,-14,-2
149170753943000,m,-13,-1
149170761948100,m,-14,-3
149170769958300,m,-13,-4
149170778079400,m,-14,-3
149170785053900,m,-10,-4
149170793968900,m,-12,-5
149170801947700,m,-8,-3
149170809920900,m,-8,-3
149170817952700,m,-6,-3
149170828961200,m,-6,-3
149170833943800,m,-1,-1
149170850011000,m,-4,-2
149170860043400,m,-1,-1
149170878079700,m,-2,-1
149170881960900,m,0,-1
149171009095400,m,-1,0
149171074899600,m,0,-1
149206553001400,m,-1,0
149206586010600,m,-1,0
149206605995100,m,-1,0
149206620958500,m,-2,2
149206630995400,m,0,2
149206636987100,m,0,2
149206645964600,m,0,2
149206652964500,m,0,3
149206660970500,m,0,4
149206669944500,m,2,3
149206675907500,m,2,4
149206683930700,m,5,6
149206691928700,m,6,5
149206699922500,m,7,6
149206709013200,m,9,6
149206715954300,m,9,5
149206723916400,m,12,7
149206731938900,m,14,6
149206739926000,m,13,7
149206747930500,m,15,7
149206755939500,m,15,7
149206763929100,m,16,8
149206771915300,m,17,8
149206779967400,m,18,8
149206787925800,m,18,8
149206795925500,m,20,10
149206803944800,m,21,9
149206811937000,m,21,9
149206819947900,m,20,9
149206827914800,m,20,9
149206835933300,m,19,8
149206843912800,m,17,7
149206851939700,m,16,8
149206859949500,m,15,7
149206867957900,m,14,7
149206875933100,m,14,8
149206883950500,m,13,8
149206891910900,m,11,7
149206899904000,m,8,6
149206907940400,m,6,4
149206915995200,m,3,2
149206923955100,m,3,2
149206934973400,m,2,3
149206942961200,m,2,2
149206952999100,m,1,1
149206972022200,m,1,3
149206982972700,m,1,1
149206989055000,m,0,1
149207026048000,m,0,1
149207054999800,m,0,1
149207077039400,m,-1,3
149207077896100,m,-1,1
149207085997900,m,0,1
149207105000200,m,-2,1
149207116014100,m,-2,1
149207130063700,m,0,1
149207157026400,m,-2,0
149207192015500,m,-1,0
149207272977900,m,-1,0
149207285060400,m,-1,0
149207301966900,m,-3,-2
149207312148700,m,-1,-1
149207328020000,m,-3,-1
149207333947500,m,-2,-1
149207340957900,m,-1,-1
149207352013100,m,-1,0
149207372002200,m,-1,-1
149207388980900,m,-1,0
149207405983500,m,-1,-1
149207529033300,L,0,0
149207533966700,m,-1,0
149207651075500,Lu,0,0
149208056118200,m,0,-1
149208067025700,m,-1,0
149208111024900,m,-1,0
149209882145700,j,0,0
149209966274000,d,0,0
149210022500400,Ju,0,0
149210107258300,Du,0,0
149210333927500,j,0,0
149210436187600,s,0,0
149210473256300,Ju,0,0
149210586200100,Su,0,0
149210813376800,j,0,0
149210953187200,Ju,0,0
149211188227900,a,0,0
149211320237500,j,0,0
149211330150700,Au,0,0
149211479406800,Ju,0,0
149211705221500,j,0,0
149211864245800,Ju,0,0
149212015178800,j,0,0
149212128178400,a,0,0
149212137187300,Ju,0,0
149212231218300,j,0,0
149212250196100,Au,0,0
149212353233200,Ju,0,0
149212672173300,a,0,0
149212805444200,Au,0,0
149213321496700,j,0,0
149213509174200,Ju,0,0
149213613189400,a,0,0
149213753206000,Au,0,0
149213847517900,j,0,0
149213989146600,Ju,0,0
149214261213600,W2,0,0
149214486200300,W2u,0,0
149215738028100,m,1,0
149215744936400,m,1,0
149215805337700,m,1,1
149215805600000,m,-1,0
149215819041100,m,-1,0
149215826043600,m,0,1
149215837070300,m,-1,0
149215848965500,m,-3,2
149215856981700,m,-2,2
149215863907400,m,-4,2
149215871922600,m,-2,2
149215879978500,m,-4,4
149215887948500,m,-4,3
149215895966600,m,-4,5
149215903922100,m,-5,4
149215913925400,m,-7,5
149215919942100,m,-5,4
149215928906300,m,-8,5
149215935936700,m,-7,5
149215943996900,m,-4,3
149215951903100,m,-6,4
149215959961600,m,-3,2
149215968928500,m,-3,2
149215979982800,m,-4,3
149215983934400,m,-1,1
149215993934000,m,-1,1
149216002936200,m,-2,2
149216024021900,m,0,1
149216039937300,m,-1,2
149216062223300,m,0,1
149216081977800,m,-1,3
149216085952400,m,0,1
149216096905900,m,0,4
149216101932100,m,0,2
149216112958100,m,0,3
149216122917400,m,1,3
149216128954900,m,1,2
149216137018500,m,1,1
149216153975300,m,2,1
149216168201400,m,2,1
149216177940200,m,1,0
149216197014700,m,1,0
149216217997000,m,0,1
149216227958900,m,1,0
149216268074500,L,0,0
149216336042800,Lu,0,0
149216433161900,m,0,-1
149216448966600,m,-3,-14
149216456998800,m,-2,-13
149216464947100,m,-2,-16
149216472901800,m,-3,-17
149216480878600,m,-3,-25
149216488934500,m,-3,-31
149216496908400,m,-3,-35
149216504904800,m,-4,-41
149216512935100,m,-6,-45
149216520920300,m,-8,-49
149216528913300,m,-10,-51
149216536933000,m,-13,-52
149216544901900,m,-15,-52
149216552915700,m,-16,-51
149216560961300,m,-16,-51
149216568989000,m,-15,-47
149216576951700,m,-14,-43
149216584930600,m,-12,-40
149216592954200,m,-11,-38
149216600899000,m,-12,-36
149216608954600,m,-11,-34
149216616943600,m,-12,-31
149216624872700,m,-10,-29
149216632926400,m,-10,-25
149216640930900,m,-8,-25
149216648920800,m,-8,-23
149216656904800,m,-6,-20
149216664951500,m,-5,-18
149216672922400,m,-3,-15
149216680118800,m,-1,-10
149216688934900,m,0,-11
149216697969500,m,2,-6
149216704925700,m,2,-5
149216712926800,m,4,-5
149216720940800,m,4,-5
149216728908500,m,5,-5
149216736906300,m,8,-7
149216744971300,m,9,-6
149216752953800,m,10,-7
149216760892300,m,10,-6
149216769012100,m,13,-7
149216776926400,m,15,-7
149216784965900,m,16,-6
149216792949000,m,16,-3
149216800924600,m,15,-2
149216808888500,m,14,0
149216816909300,m,11,1
149216824922500,m,11,2
149216832890800,m,7,2
149216842996500,m,6,2
149216848964900,m,5,2
149216856887300,m,5,3
149216864887000,m,5,3
149216872926600,m,8,4
149216880919900,m,11,5
149216888885500,m,13,6
149216896961600,m,15,5
149216904923200,m,17,3
149216913179300,m,18,3
149216921037700,m,19,0
149216929010100,m,20,0
149216937083800,m,20,0
149216944087800,m,17,-2
149216952933600,m,19,-2
149216960936700,m,16,-1
149216969064200,m,12,-2
149216976987600,m,12,-1
149216984940500,m,8,-2
149216992948000,m,10,0
149217000939500,m,12,0
149217008944300,m,14,1
149217016891000,m,19,3
149217024941000,m,22,4
149217032951500,m,23,4
149217040946200,m,23,4
149217048951300,m,23,5
149217056950600,m,21,3
149217064970900,m,19,3
149217072955100,m,18,4
149217080943700,m,18,2
149217088984200,m,15,1
149217096941900,m,15,1
149217104963700,m,12,0
149217112925800,m,10,0
149217120007300,m,7,-1
149217130979600,m,8,-2
149217136982300,m,4,-1
149217146134700,m,2,-1
149217155971900,m,3,-1
149217163996600,m,0,-1
149217174040000,m,1,0
149217190009100,m,0,-1
149217223243600,m,0,-1
149217272117700,m,-1,0
149217286055700,m,-3,0
149217292957600,m,-3,0
149217300961700,m,-3,0
149217310946800,m,-4,1
149217315970600,m,-3,1
149217324954100,m,-4,1
149217338043900,m,-3,2
149217352998700,m,-2,0
149217353882800,m,-1,0
149217489031200,m,1,1
149217504046000,m,4,0
149217511951900,m,3,0
149217516970200,m,1,0
149217527956200,m,4,0
149217537001700,m,2,0
149217543980200,m,1,0
149217559065100,m,5,-1
149217569038700,m,3,0
149217576099700,m,3,-1
149217583113000,m,3,-2
149217591995100,m,4,-1
149217602968300,m,4,-3
149217609970800,m,3,-2
149217616942800,m,2,-2
149217626999800,m,3,-3
149217633001900,m,2,-2
149217639957100,m,3,-2
149217649967200,m,3,-3
149217657024300,m,1,-1
149217672984300,m,4,-3
149217680206100,m,0,-1
149217689987800,m,1,0
149217706077800,m,1,-1
149217716064900,m,1,0
149217737273400,m,2,-1
149217759107300,m,0,-1
149217769014500,m,1,0
149217793004000,m,1,0
149217803976600,m,1,-1
149217830006200,m,3,0
149217831953200,m,0,-1
149217842016500,m,1,0
149217868018200,m,1,0
149217942027000,m,0,-1
149217948972900,m,1,0
149217966026900,m,1,-1
149217979985000,m,2,-2
149217987053500,m,1,0
149218005011700,m,1,0
149218051060700,L,0,0
149218084158600,m,0,-1
149218127155600,Lu,0,0
149218185027600,m,0,1
149218197005500,m,-4,4
149218203968900,m,-4,4
149218211920400,m,-6,7
149218219990800,m,-6,7
149218227981100,m,-7,7
149218235951300,m,-7,8
149218243960800,m,-9,8
149218251939300,m,-8,7
149218260003600,m,-10,8
149218267949100,m,-9,6
149218275964300,m,-7,6
149218283968700,m,-5,5
149218294465400,m,-3,2
149218310010400,m,-2,2
149219250498200,a,0,0
149219363199100,Au,0,0
149219449509700,d,0,0
149219532286500,Du,0,0
149220270047700,m,-1,0
149220283926000,m,-34,-3
149220291929400,m,-37,-4
149220299950200,m,-40,-5
149220307920300,m,-42,-3
149220315916700,m,-47,-4
149220323924800,m,-63,-6
149220331944700,m,-67,-7
149220339888400,m,-63,-10
149220347992100,m,-53,-11
149220355947900,m,-42,-13
149220363887200,m,-36,-12
149220371989200,m,-26,-7
149220379921900,m,-23,-4
149220387928400,m,-21,-2
149220395939400,m,-22,-1
149220403976400,m,-24,0
149220411898000,m,-26,0
149220419913700,m,-31,-4
149220427937000,m,-35,-6
149220435891400,m,-36,-6
149220444065700,m,-34,-4
149220451087400,m,-25,-3
149220458970900,m,-26,-3
149220467879300,m,-24,-1
149220475938300,m,-17,0
149220483927100,m,-14,0
149220491929000,m,-12,0
149220500003300,m,-12,0
149220508992400,m,-11,0
149220515877200,m,-12,0
149220523897500,m,-12,0
149220531938700,m,-10,0
149220539915700,m,-11,0
149220548259900,m,-10,2
149220555092900,m,-8,2
149220563976100,m,-10,4
149220571960000,m,-9,3
149220579977100,m,-12,4
149220588043800,m,-12,4
149220595964500,m,-11,3
149220603985700,m,-13,4
149220611985700,m,-14,5
149220619985100,m,-14,6
149220627959400,m,-13,7
149220636265400,m,-13,7
149220643962100,m,-11,7
149220651971100,m,-9,6
149220659959600,m,-8,5
149220670034600,m,-4,3
149220731625200,m,-2,1
149220773066500,m,-1,0
149220782982400,m,-1,-2
149220793018500,m,-2,-4
149220803037300,m,-2,-4
149220807914500,m,-1,-4
149220814039800,m,-1,-3
149220824030500,m,-1,-4
149220832918700,m,0,-3
149220838985400,m,2,-3
149220846945100,m,1,-4
149220857963400,m,2,-4
149220862934100,m,1,-1
149220871985400,m,2,-3
149220878915900,m,0,-2
149220886944500,m,1,-1
149220898008600,m,1,-2
149220903972600,m,0,-1
149220923996600,m,1,-2
149220926977700,m,1,0
149220940016700,m,0,-1
149221191041000,L,0,0
149221262100100,Lu,0,0
149221506068000,L,0,0
149221596203500,Lu,0,0
149221837778000,L,0,0
149221914136100,Lu,0,0
149222528120800,L,0,0
149222588098900,Lu,0,0
149222848267900,L,0,0
149222911142400,Lu,0,0
149223573010500,m,0,1
149223586938800,m,7,8
149223594886000,m,8,6
149223602902100,m,11,8
149223610924500,m,15,10
149223619033000,m,19,11
149223626871900,m,22,11
149223634990500,m,24,11
149223642913400,m,25,10
149223650901300,m,22,9
149223658896800,m,27,10
149223666152100,m,22,9
149223674926700,m,28,10
149223682881300,m,23,9
149223690917700,m,21,9
149223698895000,m,19,8
149223706868000,m,17,8
149223714932100,m,14,8
149223722911000,m,11,7
149223730900500,m,10,8
149223738080400,m,7,7
149223746937900,m,8,9
149223754924200,m,6,8
149223762902200,m,6,9
149223770941900,m,7,10
149223778922200,m,7,9
149223786873100,m,5,10
149223794934900,m,3,8
149223802896800,m,3,8
149223810911600,m,3,8
149223818000200,m,3,8
149223826926700,m,5,13
149223834888400,m,6,12
149223842956300,m,6,13
149223850879500,m,6,12
149223858890100,m,5,10
149223866906100,m,4,9
149223874924000,m,4,9
149223881938400,m,2,8
149223890934200,m,3,10
149223899921200,m,2,11
149223906891100,m,2,9
149223914901700,m,0,12
149223923018200,m,1,12
149223930938100,m,0,12
149223939061600,m,-2,12
149223946914900,m,-2,11
149223954872300,m,-4,11
149223962877200,m,-5,10
149223970908100,m,-6,10
149223978898100,m,-8,9
149223986896200,m,-10,10
149223994939100,m,-11,9
149224002031000,m,-11,7
149224010904300,m,-15,9
149224018948800,m,-16,6
149224026931600,m,-16,6
149224034931600,m,-16,3
149224042974500,m,-18,4
149224050100700,m,-14,2
149224058952800,m,-17,4
149224066991400,m,-14,3
149224074915500,m,-13,4
149224082941600,m,-13,4
149224091021400,m,-13,3
149224097967800,m,-12,3
149224106919200,m,-14,2
149224114945000,m,-13,4
149224122110000,m,-11,4
149224130898600,m,-14,3
149224139085700,m,-12,3
149224145971100,m,-11,3
149224154872700,m,-14,3
149224163133700,m,-13,3
149224171158700,m,-14,2
149224178912900,m,-14,3
149224186923100,m,-15,3
149224194992500,m,-13,4
149224202918400,m,-13,2
149224210866800,m,-12,3
149224219567000,m,-10,2
149224226956500,m,-10,1
149224234934900,m,-8,2
149224242943600,m,-8,0
149224250936100,m,-7,0
149224261942200,m,-6,0
149224270041600,m,-4,-1
149224275959500,m,-3,-1
149224283011500,m,-3,0
149224293016500,m,-2,-2
149224298887000,m,-2,-1
149224306875000,m,-4,-2
149224314924200,m,-3,-4
149224322868300,m,-5,-4
149224330874500,m,-5,-6
149224339088100,m,-7,-8
149224346976700,m,-8,-9
149224354891400,m,-8,-11
149224363058100,m,-8,-11
149224370912700,m,-8,-11
149224378870000,m,-6,-11
149224387016500,m,-6,-10
149224394330900,m,-4,-8
149224402889500,m,-4,-9
149224410094700,m,-2,-7
149224420974100,m,-2,-7
149224427975000,m,-1,-5
149224435955800,m,-1,-6
149224443939200,m,-1,-5
149224452984700,m,-1,-6
149224458979700,m,0,-5
149224468953900,m,0,-5
149224475997800,m,0,-4
149224483944200,m,0,-4
149224490988500,m,-1,-4
149224501956500,m,0,-6
149224507913000,m,0,-4
149224516959100,m,0,-5
149224523924900,m,0,-4
149224530917000,m,0,-4
149224541168700,m,1,-4
149224545937500,m,1,-2
149224554999300,m,1,-5
149224563977700,m,1,-2
149224574980300,m,1,-4
149224582996600,m,1,-3
149224586996500,m,1,-1
149224596962800,m,1,-3
149224601994300,m,0,-1
149224611976100,m,1,-1
149224626926200,m,2,-4
149224638062000,m,0,-2
149224642929900,m,1,-2
149224651928700,m,0,-1
149224669043400,m,2,-5
149224681985200,m,1,-3
149224683922000,m,0,-1
149224695947200,m,2,-6
149224704939200,m,0,-3
149224714166600,m,1,-3
149224722947300,m,1,-3
149224730920800,m,0,-3
149224742134400,m,1,-1
149224751032800,m,0,-1
149224761234400,m,0,-1
149224775009100,m,0,-1
149224784040700,m,0,-1
149224798118100,m,1,0
149224805955700,m,0,-1
149224901373300,m,0,1
149224913044000,m,0,4
149224921042400,m,1,2
149224927911000,m,0,4
149224937971400,m,0,4
149224946974900,m,0,2
149224962993200,m,0,6
149224969962400,m,0,3
149224977015200,m,0,1
149224991058200,m,0,4
149224999979800,m,0,1
149225006956700,m,0,1
149225047147600,m,-1,0
149225171085300,L,0,0
149225264159800,Lu,0,0
149225451263600,m,1,0
149225466152100,m,9,1
149225474112800,m,10,2
149225481896200,m,10,1
149225489922500,m,13,2
149225497924600,m,15,2
149225505893700,m,17,2
149225513886600,m,20,2
149225521932600,m,23,2
149225529928500,m,26,2
149225537894100,m,24,2
149225545950000,m,28,2
149225553966400,m,31,2
149225561878700,m,31,2
149225569937800,m,35,3
149225577921200,m,35,2
149225585908200,m,37,3
149225593969800,m,37,2
149225601930200,m,36,2
149225609881800,m,36,2
149225617918100,m,35,2
149225625988600,m,34,1
149225633915700,m,34,1
149225641913800,m,33,0
149225649925300,m,30,0
149225657904000,m,29,-1
149225665988000,m,29,0
149225674152100,m,28,-1
149225681919500,m,28,0
149225689884600,m,26,-1
149225697931200,m,25,0
149225705878500,m,21,0
149225713897900,m,20,0
149225721948700,m,17,0
149225729922100,m,14,0
149225737872200,m,14,0
149225745926900,m,13,0
149225753944300,m,13,1
149225762222100,m,14,2
149225769921100,m,14,1
149225777927400,m,14,2
149225785890400,m,14,2
149225793902800,m,14,3
149225802038200,m,15,2
149225809949100,m,14,2
149225817880000,m,13,2
149225826001500,m,13,2
149225833913200,m,12,2
149225841903600,m,12,2
149225849913800,m,11,3
149225857915200,m,12,2
149225865887400,m,10,3
149225873953300,m,11,4
149225881893700,m,10,3
149225889880800,m,10,4
149225898982300,m,11,3
149225907956800,m,8,0
149225919984300,m,4,1
149226132572400,m,-2,0
149226146984100,m,-13,0
149226152925500,m,-10,0
149226160159600,m,-10,-1
149226168870500,m,-16,-3
149226176864400,m,-15,-3
149226184940000,m,-12,-2
149226194897200,m,-10,-3
149226200884500,m,-8,-2
149226209996300,m,-12,-4
149226216942200,m,-12,-3
149226224888700,m,-13,-2
149226232914400,m,-13,-2
149226241028100,m,-12,-2
149226247935900,m,-10,-1
149226256895300,m,-12,-1
149226264106700,m,-8,-1
149226272921300,m,-8,-1
149226280874700,m,-10,-1
149226289014600,m,-9,-1
149226296920200,m,-10,-1
149226304893900,m,-10,-1
149226313969500,m,-10,-1
149226319926700,m,-8,-1
149226328880100,m,-11,-2
149226338997900,m,-9,-1
149226345966200,m,-8,-1
149226352917900,m,-8,-1
149226361041500,m,-8,-1
149226368945000,m,-8,-2
149226377933100,m,-7,-1
149226384927200,m,-7,-1
149226392988600,m,-7,-1
149226400016300,m,-8,-1
149226409180900,m,-6,-2
149226417978800,m,-8,-2
