t_ns,kind,dx,dy
161965019188900,m,19,-7
161965027181800,m,18,-8
161965035188700,m,18,-9
161965043257500,m,16,-9
161965051184300,m,14,-10
161965059188500,m,14,-8
161965067182600,m,13,-8
161965076210900,m,11,-8
161965083171500,m,11,-7
161965091175300,m,7,-4
161965099179000,m,5,-4
161965112272500,m,4,-2
161965127290400,m,2,-1
161965179377600,m,1,0
161965193264700,m,4,0
161965197162500,m,2,0
161965205207400,m,3,1
161965211508900,W2,0,0
161965216322800,m,4,0
161965224234400,m,5,0
161965230197700,m,5,-1
161965237318500,m,3,-1
161965247223800,m,7,-3
161965254227400,m,5,-2
161965263190600,m,7,-4
161965269152400,m,5,-3
161965278263200,m,6,-4
161965284295900,m,3,-3
161965285408800,d,0,0
161965293254900,m,4,-2
161965304594400,Au,0,0
161965311233000,m,3,-4
161965315248500,m,1,0
161965361275300,m,-1,0
161965378277800,m,-3,2
161965386271600,m,-1,1
161965407257300,m,-2,2
161965408147300,m,0,1
161965423261000,m,0,1
161965443272700,m,-2,2
161965466247500,m,-1,2
161965497262600,m,0,1
161965502486700,Du,0,0
161965516275800,m,0,1
161965582284900,m,1,-1
161965591238500,m,1,-1
161965599258400,m,0,-1
161965606230500,m,1,0
161965666795400,m,0,-1
161965667197100,m,0,1
161965674278100,m,0,1
161965696279300,m,1,4
161965697152800,m,0,1
161965698466000,d,0,0
161965707253800,m,1,0
161965721294600,m,0,1
161965730306900,m,0,1
161965739320900,m,1,1
161965755276100,m,1,3
161965760219800,m,0,1
161965774228800,m,0,3
161965782275000,m,0,1
161965783476100,Du,0,0
161965799281800,m,0,1
161965806293400,m,-1,0
161965835248800,m,0,1
161965842254800,m,-1,0
161965856271000,m,-1,3
161965863227000,m,-1,2
161965875262900,m,-1,3
161965880254300,m,-1,1
161965894271600,m,0,2
161965901271000,m,0,1
161965912257500,m,0,2
161965925258100,m,0,1
161965933565400,d,0,0
161965951328900,m,1,0
161966005401900,m,0,1
161966008499100,Du,0,0
161966133299600,m,0,-1
161966144270800,m,0,-1
161966163295100,m,0,-1
161966186277200,m,0,-1
161966207263000,m,1,0
161966224261800,m,0,-2
161966235280700,m,1,0
161966262276700,m,0,-2
161966492228600,m,0,1
161966552275200,m,0,1
161966581265000,m,-1,0
161966588248600,m,0,1
161966675533400,W2u,0,0
161966675720000,a,0,0
161966765291600,m,1,0
161966772331700,m,1,0
161966785197700,m,8,-1
161966792177400,m,12,-3
161966799207900,m,15,-5
161966808201200,m,28,-8
161966816208200,m,30,-9
161966824167800,m,31,-11
161966832246500,m,40,-16
161966840182300,m,44,-18
161966848214700,m,43,-20
161966856198700,m,44,-24
161966863185200,m,40,-22
161966871252000,m,44,-25
161966880191000,m,48,-30
161966888259400,m,41,-26
161966896154800,m,40,-27
161966903269700,m,34,-23
161966912201000,m,40,-29
161966920168600,m,33,-26
161966928181200,m,30,-25
161966936190400,m,27,-24
161966943262400,m,22,-19
161966952156700,m,24,-22
161966960182300,m,18,-16
161966968168900,m,14,-12
161966976184900,m,9,-9
161966985236700,m,5,-5
161966995531100,W2,0,0
161967018278800,m,1,-1
161967018390800,m,-1,0
161967024306600,m,-1,1
161967038202400,m,-5,4
161967046222300,m,-2,1
161967056263800,m,0,1
161967117269000,m,1,0
161967127231400,m,5,2
161967134218400,m,6,3
161967142201200,m,10,5
161967150205100,m,13,4
161967158205500,m,15,5
161967165216200,m,13,4
161967174209900,m,15,3
161967182191800,m,14,3
161967192469900,m,10,2
161967192549600,Au,0,0
161967197239300,m,6,0
161967202473300,d,0,0
161967207229300,m,3,1
161967211485200,W2u,0,0
161967247272200,m,1,0
161967247355000,m,-1,0
161967256249200,m,-1,0
161967267318000,m,-4,1
161967274194500,m,-5,2
161967284225800,m,-6,4
161967290353000,m,-7,4
161967297280800,m,-6,4
161967306198600,m,-9,6
161967314277200,m,-6,5
161967322185200,m,-6,5
161967333238300,m,-5,6
161967338238100,m,-2,2
161967351272500,m,-2,4
161967355276700,m,-1,0
161967362254900,m,0,1
161967372256900,m,0,1
161967457277300,m,-1,0
161967470246000,m,-6,0
161967480259300,m,-5,0
161967486218500,m,-5,0
161967494197400,m,-8,0
161967503289600,m,-8,1
161967510184500,m,-7,1
161967518188900,m,-7,2
161967526203700,m,-6,2
161967531451200,s,0,0
161967534173900,m,-8,3
161967542183400,m,-7,3
161967550191800,m,-7,3
161967558176900,m,-7,6
161967566184900,m,-10,7
161967574193400,m,-11,9
161967582193800,m,-14,11
161967586540400,W2,0,0
161967590181100,m,-18,13
161967598186100,m,-21,17
161967606201900,m,-27,18
161967614192600,m,-33,21
161967622189700,m,-39,23
161967630186200,m,-45,23
161967638173800,m,-42,22
161967646179400,m,-53,25
161967653265300,m,-46,22
161967662175600,m,-59,28
161967670174800,m,-50,24
161967678177400,m,-47,23
161967686174300,m,-42,20
161967694227800,m,-38,18
161967702182600,m,-32,15
161967710232300,m,-26,11
161967718174200,m,-21,7
161967726180900,m,-15,4
161967734174900,m,-9,1
161967744252300,m,-4,0
161967752248600,m,-1,0
161967767202300,m,-1,-5
161967774288400,m,0,-2
161967783237400,m,0,-2
161967791254700,m,1,-1
161967803628900,Du,0,0
161967803866300,a,0,0
161967809221800,m,0,-2
161967819321500,m,-1,-1
161967835460500,m,-1,-1
161967855284000,m,-1,0
161967954297700,m,0,-1
161967970268200,m,0,-3
161967972519700,Au,0,0
161967976211300,m,0,-1
161967992259200,m,0,-3
161968038558400,d,0,0
161968138263600,m,-1,0
161968160502800,Du,0,0
161968163252400,m,-1,0
161968179764800,a,0,0
161968182218200,m,0,1
161968207249800,m,-1,0
161968223291500,m,-1,1
161968233282800,m,-2,1
161968249257000,m,-2,0
161968255308100,m,-1,0
161968284263700,m,-3,0
161968330273900,m,0,1
161968337250600,m,1,1
161968348507000,m,4,3
161968348725400,Su,0,0
161968357569000,m,4,1
161968357672300,Au,0,0
161968363240100,m,5,1
161968372301500,m,7,0
161968377208400,m,7,-2
161968377285700,m,-1,0
161968381254700,m,0,-1
161968386467300,d,0,0
161968456332200,m,5,0
161968498867500,Du,0,0
161968498996200,s,0,0
161968620539200,a,0,0
161968692283800,m,-1,0
161968705273300,m,-4,0
161968716323400,m,-4,0
161968721248300,m,-1,0
161968733517900,Au,0,0
161968735236200,m,-3,-1
161968745268500,m,-1,-2
161968752216900,m,-2,-2
161968794257300,m,-1,0
161968811219500,m,-5,-1
161968826268900,m,-1,0
161968879599400,m,-1,0
161968949512000,d,0,0
161969053574900,Su,0,0
161969071518900,Du,0,0
161969285300900,m,-1,0
161969297307900,m,-1,0
161969306272400,m,-1,0
161969313322000,m,-1,0
161969320287700,m,-1,0
161969334260900,m,-1,0
161969344263300,m,-1,0
161969391530400,d,0,0
161969407069500,m,-1,0
161969453271400,m,0,-1
161969463260100,m,0,-1
161969475266100,m,0,-1
161969495554000,Du,0,0
161969499229600,m,0,-1
161969620291000,m,0,-1
161969642256300,m,-1,0
161969655531200,d,0,0
161969703992900,m,0,-1
161969712241200,m,0,-1
161969777580300,Du,0,0
161969793248000,m,0,-1
161969862245200,m,0,-1
161969904275000,m,-1,0
161969944275500,m,0,-2
161969979281500,m,0,-1
161969999272200,m,-1,0
161970256523500,w,0,0
161970530309600,m,-1,0
161970548323600,m,-1,0
161970569266600,m,-1,0
161970669261800,m,0,1
161970697251300,m,-1,0
161970794347700,m,0,1
161970970576800,d,0,0
161970989499200,Du,0,0
161971030261300,m,0,1
161971078272700,m,-1,0
161971126285500,m,0,2
161971173260900,m,0,1
161971196262900,m,0,1
161971219272400,m,0,1
161971235244200,m,-1,0
161971258406800,m,0,1
161971376257500,m,0,1
161971393604200,d,0,0
161971406290900,m,0,1
161971414301900,m,-1,0
161971432271300,m,0,1
161971592346000,m,1,0
161971605184900,m,6,-2
161971613200000,m,7,-4
161971621178200,m,10,-4
161971629263700,m,16,-8
161971637183200,m,19,-9
161971645201800,m,24,-11
161971653185100,m,28,-15
161971656560600,j,0,0
161971661169800,m,31,-16
161971669197000,m,37,-22
161971677239600,m,41,-23
161971685318300,m,43,-24
161971693278600,m,45,-26
161971701225900,m,45,-26
161971709199200,m,43,-26
161971716266300,m,37,-22
161971725234600,m,46,-27
161971733218100,m,39,-22
161971741180400,m,36,-20
161971749208000,m,34,-17
161971757201300,m,31,-14
161971765198100,m,28,-11
161971773209000,m,23,-8
161971781181100,m,19,-5
161971789193400,m,15,-3
161971797193200,m,11,-1
161971805202200,m,7,0
161971813313000,m,4,1
161971816482400,Du,0,0
161971816648600,a,0,0
161971821208800,m,1,2
161971831299700,m,0,4
161971837207100,m,0,4
161971845186500,m,0,6
161971854198500,m,1,5
161971855470800,Ju,0,0
161971866259500,m,2,5
161971869326200,m,2,2
161971878304200,m,2,2
161971891272400,m,4,2
161971906285700,m,2,0
161971908366500,m,1,0
161971963311000,m,-1,0
161971976555800,d,0,0
161971977137200,m,-15,-3
161971985184200,m,-14,-3
161971993164500,m,-18,-2
161972001167800,m,-21,-3
161972004473600,Wu,0,0
161972009211700,m,-21,-2
161972014491400,Au,0,0
161972017175300,m,-21,-2
161972025215400,m,-19,0
161972033263300,m,-14,0
161972041168600,m,-9,0
161972050222700,m,-3,2
161972057200100,m,-2,2
161972066273500,m,-1,2
161972072332400,m,0,2
161972082218400,m,2,3
161972089182700,m,4,2
161972097163500,m,4,1
161972112255700,m,3,1
161972113143800,m,1,0
161972194263400,m,1,0
161972220505500,Du,0,0
161972263261500,m,0,1
161972278195700,m,0,7
161972285187300,m,1,5
161972293198400,m,1,5
161972302194800,m,1,6
161972309253200,m,0,4
161972318327000,m,1,2
161972328267300,m,0,1
161972344347300,m,0,1
161972379342700,m,2,0
161972408630900,m,0,1
161972408794400,d,0,0
161972421254200,m,0,5
161972426274100,m,0,2
161972433213000,m,1,5
161972441221800,m,1,3
161972449288700,m,1,3
161972461366800,m,1,5
161972465227800,m,0,1
161972480279000,m,0,1
161972507283500,m,1,0
161972521304400,m,0,-1
161972535244700,m,0,-5
161972544250400,m,-1,-5
161972550175800,m,-3,-5
161972558208300,m,-3,-5
161972566158100,m,-5,-7
161972574196200,m,-4,-5
161972583225800,m,-7,-7
161972591317200,m,-5,-5
161972597505100,Du,0,0
161972601213300,m,-5,-4
161972613260500,m,-2,-2
161972623287800,m,-1,-1
161972650395100,m,0,1
161972663280900,m,0,2
161972678263700,m,1,1
161972730264600,m,-1,0
161972742234100,m,-4,0
161972756654800,d,0,0
161972758216600,m,-3,-1
161972765279700,m,-1,0
161972772264400,m,-1,0
161972785234200,m,-2,0
161972840277400,m,-1,0
161972869510400,m,-1,0
161972869640800,Du,0,0
161972903261000,m,0,-1
161972910266500,m,0,-1
161972939251500,m,0,-1
161972969265100,m,0,-1
161973038496700,d,0,0
161973042218000,m,0,-1
161973066261400,m,0,-2
161973078266700,m,0,-1
161973094264500,m,1,-3
161973102298100,m,0,-1
161973118242100,m,0,-1
161973216533700,Du,0,0
161973574272500,m,1,0
161973581269400,m,0,1
161973605295600,m,2,2
161973633249200,m,0,1
161973648272600,m,1,0
161973667290000,m,3,1
161973677255400,m,1,1
161973689244000,m,2,1
161973697262000,m,1,1
161973754865800,m,1,0
161973780557500,W2u,0,0
161973859250600,m,0,1
161973869300800,m,0,1
161973886262000,m,-1,0
161973908338500,m,0,1
161973939244100,m,-1,0
161974026384200,m,0,1
161974036287800,m,-1,0
161974055299300,m,-1,0
161974459253900,m,-1,0
161974478290400,m,-1,1
161974484613200,s,0,0
161974493213100,m,-8,6
161974501159900,m,-8,6
161974509167000,m,-15,8
161974517170900,m,-24,12
161974525163100,m,-33,15
161974533265100,m,-46,19
161974541161700,m,-57,23
161974549170700,m,-64,29
161974557155200,m,-70,33
161974565179800,m,-75,38
161974573177900,m,-78,42
161974579502500,a,0,0
161974581143400,m,-76,44
161974588267100,m,-64,39
161974597164800,m,-75,49
161974605280800,m,-59,42
161974613292500,m,-47,33
161974621163800,m,-46,34
161974629172100,m,-38,30
161974637183300,m,-27,24
161974645180500,m,-18,19
161974653166100,m,-9,12
161974664229600,m,-1,6
161974664310200,m,1,0
161974665193300,m,1,0
161974673236500,m,6,1
161974673517400,m,4,-1
161974674110500,m,1,-1
161974688177400,m,31,-15
161974696191100,m,23,-13
161974704159300,m,27,-16
161974712166300,m,26,-18
161974720204800,m,24,-18
161974728166100,m,20,-18
161974735180400,m,15,-15
161974743211100,m,13,-17
161974752211600,m,11,-16
161974759163500,m,5,-10
161974767178400,m,3,-12
161974776323500,m,3,-11
161974783190800,m,2,-9
161974791179000,m,2,-7
161974799159400,m,3,-6
161974807174400,m,3,-6
161974815169600,m,4,-5
161974824285300,m,4,-5
161974831175300,m,3,-3
161974839248400,m,3,-2
161974849313700,m,3,-2
161974859206500,m,3,-2
161974860752700,W2,0,0
161974863179900,m,2,-1
161974873231000,m,2,0
161974880495000,m,1,0
161974880625900,Su,0,0
161974970257500,m,1,0
161974978257700,m,1,0
161974986264500,m,1,-1
161974995260700,m,1,0
161975013280000,m,6,-1
161975017247600,m,1,0
161975029194800,m,8,-1
161975038189700,m,6,0
161975044201800,m,3,0
161975053167800,m,8,0
161975061184300,m,6,0
161975069218000,m,5,0
161975078197600,m,6,1
161975088281700,m,7,1
161975094223000,m,3,0
161975104236800,m,5,0
161975109156200,m,3,0
161975121219700,m,4,0
161975125189300,m,1,0
161975149301600,m,4,-1
161975154187700,m,1,-1
161975169217400,m,4,-3
161975176269600,m,1,0
161975190303300,m,3,-2
161975201256300,m,2,-1
161975202144800,m,1,0
161975209252600,m,1,0
161975220243100,m,0,-1
161975227230200,m,1,0
161975237277100,m,1,0
161975259254600,m,2,-1
161975269257500,m,1,-1
161975273230800,m,1,0
161975290287200,m,2,-2
161975296219600,m,1,-1
161975308206900,m,3,-2
161975315341100,m,1,-1
161975324244200,m,3,-2
161975334271500,m,2,-1
161975343256200,m,3,-2
161975349200100,m,1,-1
161975357216500,m,1,-1
161975368269400,m,2,-1
161975373209300,m,1,-1
161975381234200,m,1,0
161975419239300,m,2,-1
161975443276300,m,1,0
161975457254200,m,2,0
161975469249400,m,2,0
161975477248200,m,1,0
161975490230700,m,4,1
161975499204400,m,4,0
161975505162800,m,3,0
161975509420100,d,0,0
161975512212100,m,4,0
161975522262100,m,4,1
161975531243900,m,4,0
161975536257500,m,2,0
161975545176700,m,6,0
161975547460100,Au,0,0
161975553229900,m,3,-1
161975571270500,m,4,-1
161975572124100,m,1,0
161975590254500,m,1,-1
161975606267600,m,0,-1
161975638250900,m,-1,0
161975660258800,m,-9,0
161975666341600,m,-2,0
161975669395000,Du,0,0
161975675270900,m,-2,1
161975693262700,m,-2,0
161975700238900,m,0,1
161975710298500,m,-1,0
161975828496200,a,0,0
161975850269500,m,-1,0
161975877251900,m,-1,0
161975886222800,m,-1,0
161975898269700,m,-1,1
161975910270600,m,-1,0
161975922537300,Au,0,0
161975948278600,m,-1,0
161976034362700,m,-1,0
161976063522900,a,0,0
161976124244200,m,-1,0
161976153292800,m,-1,0
161976186535900,Au,0,0
161976216784600,m,0,1
161976261542700,d,0,0
161976364282800,m,-1,0
161976392582400,Du,0,0
161976468554700,a,0,0
161976494279200,m,-1,0
161976525269300,m,0,1
161976537280500,m,-1,0
161976552599000,d,0,0
161976556352500,m,-1,0
161976580503900,Au,0,0
161976608343400,m,0,1
161976636525600,Du,0,0
161976703542400,a,0,0
161976825584100,Au,0,0
161976903262000,m,1,0
161976917258400,m,1,0
161976933275700,m,1,0
161977036297200,m,1,0
161977047285000,m,1,0
161977079461900,d,0,0
161977183530100,Du,0,0
161977207266100,m,0,1
161977221246500,m,-1,0
161977241288200,m,0,1
161977263259800,m,-1,1
161977296289000,m,0,1
161977320252300,m,0,1
161977333502700,w,0,0
161977333746600,d,0,0
161977334163900,m,0,1
161977356248700,m,0,1
161977365336700,m,0,2
161977375271400,m,1,1
161977389266700,m,0,1
161977399472500,Du,0,0
161977410286400,m,1,2
161977414252000,m,1,0
161977417468600,Wu,0,0
161977424310800,m,0,1
161977431319900,m,1,0
161977445508500,w,0,0
161977456275000,m,0,2
161977475264600,m,0,1
161977488281300,m,1,2
161977505261300,m,0,1
161977526351500,m,0,2
161977624561600,a,0,0
161977659298100,m,1,0
161977671241800,m,1,0
161977688251100,m,4,0
161977690473300,W2u,0,0
161977695244300,m,2,0
161977700180600,m,2,1
161977711250900,m,3,0
161977716163500,m,2,0
161977726297000,m,4,0
161977733231200,m,3,1
161977742206600,m,4,0
161977750248300,m,4,0
161977759215200,m,6,1
161977764173000,m,2,0
161977774199700,m,5,1
161977780214900,m,5,0
161977789172800,m,6,1
161977796203400,m,5,0
161977804282600,m,4,0
161977814174100,m,5,1
161977820166400,m,3,0
161977836321100,m,3,0
161977844239700,m,1,0
161977865321900,m,2,0
161977866231900,m,1,0
161977878242200,m,1,0
161977892274400,m,4,0
161977903195300,m,4,0
161977909293600,m,3,0
161977918232900,m,4,0
161977926193600,m,3,0
161977934305200,m,3,0
161977946264100,m,6,0
161977950257400,m,2,0
161977962284800,m,6,0
161977971288400,m,5,0
161977980225200,m,3,0
161977986204100,m,3,0
161977994204700,m,3,-1
161978003312900,m,1,0
161978016265000,m,4,-1
161978025248400,m,3,0
161978036287000,m,3,0
161978044301700,m,2,0
161978051283000,m,3,-1
161978057200800,m,3,0
161978066235000,m,4,0
161978073190400,m,5,0
161978081234500,m,3,0
161978090247900,m,5,-1
161978097255300,m,4,0
161978105250600,m,3,0
161978113393000,m,4,0
161978121212500,m,4,0
161978129262100,m,2,0
161978139271900,m,4,0
161978144316100,m,3,1
161978154223000,m,5,1
161978163225900,m,5,2
161978170333500,m,5,1
161978177176300,m,4,1
161978185186300,m,4,0
161978197253500,m,5,1
161978206264100,m,4,0
161978211227800,m,2,0
161978222252800,m,3,0
161978231245100,m,2,0
161978237251000,m,2,0
161978246268400,m,1,0
161978257257300,m,2,-1
161978266222000,m,2,0
161978274228900,m,3,0
161978281260800,m,1,0
161978296216600,m,4,-1
161978305176700,m,4,0
161978311251800,m,1,0
161978325229300,m,5,0
161978330166200,m,3,0
161978339202800,m,4,0
161978347178100,m,5,0
161978355214800,m,3,-1
161978365225900,m,5,0
161978370215200,m,4,0
161978379191000,m,4,0
161978387242000,m,5,-1
161978394259700,m,5,0
161978402174600,m,6,0
161978410239700,m,4,0
161978418152100,m,7,0
161978428313500,m,7,-1
161978435123400,m,6,0
161978443269100,m,8,-1
161978451154100,m,6,-1
161978458180900,m,5,-1
161978467147500,m,7,-2
161978474159100,m,5,0
161978482186900,m,4,-1
161978492217400,m,4,-1
161978500261500,m,4,0
161978508222300,m,3,0
161978515216700,m,3,0
161978523254600,m,2,0
161978531228900,m,1,0
161978538262000,m,1,0
161978545299400,m,1,0
161978551231200,m,1,0
161978577267600,m,3,0
161978578102900,m,1,0
161978584274700,m,1,0
161978591281000,m,1,0
161978600266900,m,3,1
161978611248900,m,5,1
161978617246400,m,4,0
161978625145500,m,7,1
161978635192200,m,6,1
161978645258100,m,8,2
161978649159000,m,5,0
161978657235400,m,7,1
161978665157700,m,8,1
161978673247200,m,7,0
161978681265500,m,6,1
161978689143800,m,9,0
161978697153000,m,7,0
161978704266600,m,5,1
161978713190900,m,8,0
161978722197300,m,5,0
161978729179000,m,4,1
161978736215600,m,2,0
161978749192400,m,6,0
161978758205800,m,3,1
161978764151500,m,2,0
